ear,mar,perclos,pose,yawn_detected,label
0.026519450893329875,1.074730181329377,1,0,1,1
0.12715263616639916,1.0925703550630754,1,0,1,1
0.14595043047977374,1.0795891953417414,1,0,1,1
0.14785909878087,1.0827905618021998,1,0,1,1
0.1707449626922311,1.098189246904466,1,0,1,1
0.1649909985505586,1.0783264013215905,1,0,1,1
0.17724658404488802,1.1201627653295512,1,0,1,1
0.19811727302799742,1.1240885357237274,1,0,1,1
0.17022504523722118,1.1100895873302135,1,0,1,1
0.15790239993943161,1.1619403813468214,1,0,1,1
0.14925167734897893,1.1036782555815188,1,0,1,1
0.15221822500023022,1.1341636942362927,1,0,1,1
0.1376225206599303,1.104885025865734,1,0,1,1
0.1488150520898419,1.1528019024974006,1,0,1,1
0.14674144861574767,1.045022903457983,1,0,1,1
0.1404181598672401,1.255216374384424,1,0,1,1
0.1516653096249506,1.120746658044196,1,0,1,1
0.12540867117847318,1.0598915431911555,1,0,1,1
0.16252795394246808,1.0900441224491348,1,0,1,1
0.15045514065125723,1.080452588467489,1,0,1,1
0.21419409759979982,1.038578182317926,0,0,1,1
0.20300232190252193,1.0837097736918735,0,0,1,1
0.21430950242710015,1.075877032773766,0,0,1,1
0.21564512632077137,1.0258579198885116,0,0,1,1
0.20779271280455278,1.1600399039649245,0,0,1,1
0.19447652942609972,1.100370182950594,1,0,1,1
0.17536408212915175,1.1058820226973969,1,0,1,1
0.20687407902277244,1.1789492505231052,0,0,1,1
0.19302869702405936,1.1057095992274057,1,0,1,1
0.18930548633881725,1.1069624393230628,1,0,1,1
0.19413650558316084,1.036993986456966,1,0,1,1
0.2050335099263239,1.1412105007650746,0,0,1,1
0.057953903744228735,1.0870020427907008,1,0,1,1
0.22401640294438313,1.1410797849787324,0,0,1,1
0.22650708604498718,1.0939865843289371,0,0,1,1
0.22489608703694924,1.1176012873363197,0,0,1,1
0.21787310915143177,1.1111610056501346,0,0,1,1
0.22609953070641767,1.140271852854757,0,0,1,1
0.2654193262475926,1.1244440592772402,0,0,1,1
0.2844010895317147,1.1084761672039922,0,0,1,1
0.2798993827411935,1.1479455160362517,0,0,1,1
0.23561138618559907,1.130988503325409,0,0,1,1
0.23186416852009073,1.162711415786205,0,0,1,1
0.22290619446861393,1.1067074630360443,0,0,1,1
0.21754697112423527,1.100084732201704,0,0,1,1
0.19996263592100189,1.12983463691467,1,0,1,1
0.22759514030697942,1.0403338744607398,0,0,1,1
0.16767509317767965,1.0945197769792587,1,0,1,1
0.18455939416047523,1.0819616662203984,1,0,1,1
0.21558497728830994,1.0583122852209115,0,0,1,1
0.20881655197716592,1.119227859097885,0,0,1,1
0.2240136198569135,1.0744462310692782,0,0,1,1
0.21360168712819166,1.0783667985678163,0,0,1,1
